first,second,third,lat,lon
경기도,광주시,쌍령동,127.2691201,37.3997633
경기도,광주시,탄벌동,127.2438873,37.4196761
경기도,광주시,광남1동,127.227479,37.3919532
경기도,광주시,광남2동,127.2276224,37.3889777
경기도,광주시,오포1동,127.2285933,37.36615276
경기도,광주시,오포2동,127.2546418,37.37772275
경기도,광주시,신현동,127.1588428,37.35963995
경기도,광주시,능평동,127.1672754,37.34971252
경기도,양주시,,127.0478194,37.78245
경기도,양주시,백석읍,126.9877528,37.79225278
경기도,양주시,은현면,127.0266417,37.872225
경기도,양주시,남면,126.9788444,37.89539444
경기도,양주시,광적면,126.9858333,37.82196389
경기도,양주시,장흥면,126.9432667,37.71509722
경기도,양주시,양주1동,127.0461528,37.77064444
경기도,양주시,양주2동,127.0988889,37.80349444
경기도,양주시,회천1동,127.0682417,37.84136389
경기도,양주시,회천2동,127.0499,37.819675
경기도,양주시,회천3동,127.0709111,37.8349
경기도,양주시,옥정1동,127.0901208,37.83721936
경기도,양주시,옥정2동,127.0943238,37.82135475
경기도,포천시,,127.2024194,37.89215556
경기도,포천시,소흘읍,127.1407083,37.82065556
경기도,포천시,군내면,127.2195972,37.88623611
경기도,포천시,내촌면,127.2307,37.78345
경기도,포천시,가산면,127.1884306,37.84576667
경기도,포천시,신북면,127.2286333,37.93115
경기도,포천시,창수면,127.1912222,37.98897778
경기도,포천시,영중면,127.2456778,37.999775
경기도,포천시,일동면,127.3193444,37.95856944
경기도,포천시,이동면,127.3693444,38.02793611
경기도,포천시,영북면,127.2776639,38.08635833
경기도,포천시,관인면,127.2532528,38.15497778
경기도,포천시,화현면,127.2901778,37.89836111
경기도,포천시,포천동,127.2022444,37.89535833
경기도,포천시,선단동,127.1613306,37.85140833
경기도,여주시,,127.6396222,37.29535833
경기도,여주시,가남읍,127.5472444,37.19892778
경기도,여주시,점동면,127.6647306,37.20321389
경기도,여주시,흥천면,127.5437083,37.33021389
경기도,여주시,금사면,127.5354306,37.38983056
경기도,여주시,세종대왕면,127.5734882,37.30017976
경기도,여주시,대신면,127.588675,37.37228611
경기도,여주시,북내면,127.6811417,37.32650556
경기도,여주시,강천면,127.7136667,37.27006944
경기도,여주시,산북면,127.4451111,37.39872778
경기도,여주시,여흥동,127.6420222,37.2921527
경기도,여주시,중앙동,127.628975,37.29868056
경기도,여주시,오학동,127.6443111,37.30989444
경기도,연천군,,127.0770667,38.09336389
경기도,연천군,연천읍,127.0779972,38.10146944
경기도,연천군,전곡읍,127.0654306,38.02531667
경기도,연천군,군남면,127.0211111,38.08255556
경기도,연천군,청산면,127.0698,37.97913611
경기도,연천군,백학면,126.9194,38.02759167
경기도,연천군,미산면,126.9949417,38.04488333
경기도,연천군,왕징면,127.0149333,38.05607778
경기도,연천군,신서면,127.1090667,38.18015833
경기도,연천군,중면,127.0213306,38.13316389
경기도,연천군,장남면,126.8863556,37.97904167
경기도,가평군,,127.5117778,37.82883056
경기도,가평군,가평읍,127.5186889,37.82261667
경기도,가평군,설악면,127.4968194,37.67345
경기도,가평군,청평면,127.4263444,37.73768333
경기도,가평군,상면,127.3588639,37.80192222
경기도,가평군,조종면,127.3554,37.81481944
경기도,가평군,북면,127.5524,37.88289444
경기도,양평군,,127.4898861,37.48893611
경기도,양평군,양평읍,127.4960667,37.48401111
경기도,양평군,강상면,127.4876444,37.47439444
경기도,양평군,강하면,127.4127861,37.49215556
경기도,양평군,양서면,127.3281528,37.54114722
경기도,양평군,옥천면,127.4582667,37.51548889
경기도,양평군,서종면,127.3508083,37.60378611
경기도,양평군,단월면,127.6750972,37.53574167
경기도,양평군,청운면,127.7129222,37.55348333
경기도,양평군,양동면,127.757,37.41628889
경기도,양평군,지평면,127.6414444,37.47166667
경기도,양평군,용문면,127.5978889,37.48390833
경기도,양평군,개군면,127.5389528,37.42316389
충청북도,,,127.4935861,36.6325
충청북도,청주시상당구,,127.5117306,36.58399722
충청북도,청주시상당구,낭성면,127.6061889,36.61967222
충청북도,청주시상당구,미원면,127.6605556,36.63325
충청북도,청주시상당구,가덕면,127.5510111,36.55072222
충청북도,청주시상당구,남일면,127.5117306,36.58399722
충청북도,청주시상당구,문의면,127.4983556,36.51483611
충청북도,청주시상당구,중앙동,127.4903194,36.63692222
충청북도,청주시상당구,성안동,127.4935306,36.62956944
충청북도,청주시상당구,탑대성동,127.4989667,36.63028056
충청북도,청주시상당구,영운동,127.5009972,36.61514167
충청북도,청주시상당구,금천동,127.5014444,36.62160833
충청북도,청주시상당구,용담.명암.산성동,127.5057194,36.632225
충청북도,청주시상당구,용암1동,127.5034111,36.60588889
충청북도,청주시상당구,용암2동,127.5101639,36.60414167
충청북도,청주시서원구,,127.4832889,36.63726111
충청북도,청주시서원구,남이면,127.4358417,36.55750556
충청북도,청주시서원구,현도면,127.4262417,36.48361389
충청북도,청주시서원구,사직1동,127.4832889,36.63726111
충청북도,청주시서원구,사직2동,127.4758417,36.62876944
충청북도,청주시서원구,사창동,127.4609444,36.63067222
충청북도,청주시서원구,모충동,127.4789778,36.62480556
충청북도,청주시서원구,산남동,127.4806861,36.60727778
충청북도,청주시서원구,분평동,127.4906861,36.605825
충청북도,청주시서원구,수곡1동,127.4821083,36.615375
충청북도,청주시서원구,수곡2동,127.4741972,36.61442778
충청북도,청주시서원구,성화.개신.죽림동,127.4500889,36.61416667
충청북도,청주시흥덕구,,127.3594194,36.6182
충청북도,청주시흥덕구,오송읍,127.3267222,36.60631389
충청북도,청주시흥덕구,강내면,127.3594194,36.6182
충청북도,청주시흥덕구,옥산면,127.3777528,36.66168611
충청북도,청주시흥덕구,운천.신봉동,127.4787972,36.64501944
충청북도,청주시흥덕구,복대1동,127.4347306,36.63260556
충청북도,청주시흥덕구,복대2동,127.4459556,36.62329167
충청북도,청주시흥덕구,가경동,127.4350972,36.62593889
충청북도,청주시흥덕구,봉명1동,127.4615667,36.63741667
충청북도,청주시흥덕구,봉명2.송정동,127.4599556,36.64178333
충청북도,청주시흥덕구,강서제1동,127.4278333,36.62377778
충청북도,청주시흥덕구,강서제2동,127.4304222,36.65852778
충청북도,청주시청원구,,127.4876639,36.64430556
충청북도,청주시청원구,내수읍,127.5377778,36.72089444
충청북도,청주시청원구,오창읍,127.4566889,36.73943056
충청북도,청주시청원구,북이면,127.5444,36.73658333
충청북도,청주시청원구,우암동,127.4876639,36.64430556
충청북도,청주시청원구,내덕1동,127.4848528,36.65536944
충청북도,청주시청원구,내덕2동,127.4942889,36.65449167
충청북도,청주시청원구,율량.사천동,127.4925306,36.66370833
충청북도,청주시청원구,오근장동,127.4833083,36.69129722
충청북도,충주시,,127.9281444,36.98818056
충청북도,충주시,주덕읍,127.7977333,36.97276944
충청북도,충주시,살미면,127.9666,36.9024
충청북도,충주시,수안보면,127.997,36.84435278
충청북도,충주시,대소원면,127.8201222,36.97493333
충청북도,충주시,신니면,127.7387,36.99290278
충청북도,충주시,노은면,127.7563444,37.04527222
충청북도,충주시,앙성면,127.7550222,37.10476944
충청북도,충주시,중앙탑면,127.8591889,37.02611667
충청북도,충주시,금가면,127.9266333,37.04017778
충청북도,충주시,동량면,127.9653333,37.02338056
충청북도,충주시,산척면,127.9603194,37.073675
충청북도,충주시,엄정면,127.9172639,37.08365833
충청북도,충주시,소태면,127.849975,37.10693889
충청북도,충주시,성내.충인동,127.9362222,36.97050833
충청북도,충주시,교현.안림동,127.9374667,36.97193889
충청북도,충주시,교현2동,127.9312972,36.97858056
충청북도,충주시,용산동,127.9409639,36.96130278
충청북도,충주시,지현동,127.9348111,36.96536667
충청북도,충주시,문화동,127.9276222,36.96888889
충청북도,충주시,호암.직동,127.940875,36.95310833
충청북도,충주시,달천동,127.9032889,36.94477778
충청북도,충주시,봉방동,127.9184556,36.97151111
충청북도,충주시,칠금.금릉동,127.9212333,36.97914444
충청북도,충주시,연수동,127.936175,36.98344167
충청북도,충주시,목행.용탄동,127.9191889,37.0087
충청북도,제천시,,128.1931528,37.12976944
충청북도,제천시,봉양읍,128.1238778,37.12980278
충청북도,제천시,금성면,128.1708222,37.05871944
충청북도,제천시,청풍면,128.170375,36.99761667
충청북도,제천시,수산면,128.1832333,36.93093889
충청북도,제천시,덕산면,128.1666,36.90915278
충청북도,제천시,한수면,128.0839778,36.88223333
충청북도,제천시,백운면,128.0280222,37.13496667
충청북도,제천시,송학면,128.2632083,37.18209444
충청북도,제천시,교동,128.2176861,37.13908333
충청북도,제천시,의림지동,128.2151167,37.16210172
충청북도,제천시,중앙동,128.2102254,37.13934885
충청북도,제천시,남현동,128.2170332,37.13479744
충청북도,제천시,영서동,128.2017991,37.13283217
충청북도,제천시,용두동,128.2027444,37.13906667
충청북도,제천시,신백동,128.2232542,37.12838305
충청북도,제천시,청전동,128.2166083,37.14615
충청북도,제천시,화산동,128.2133556,37.12787778
충청북도,보은군,,127.7316083,36.48653333
충청북도,보은군,보은읍,127.7190528,36.48055833
충청북도,보은군,속리산면,127.8124889,36.50921111
충청북도,보은군,장안면,127.7908972,36.46678889
충청북도,보은군,마로면,127.8226444,36.43283333
충청북도,보은군,탄부면,127.7981111,36.42774722
충청북도,보은군,삼승면,127.7298111,36.39283056
충청북도,보은군,수한면,127.7009111,36.47643611
충청북도,보은군,회남면,127.5813083,36.44244167
충청북도,보은군,회인면,127.5986667,36.49193889
충청북도,보은군,내북면,127.6662222,36.57499444
충청북도,보은군,산외면,127.7347639,36.54906389
충청북도,옥천군,,127.5736333,36.30355
충청북도,옥천군,옥천읍,127.5770889,36.30443333
충청북도,옥천군,동이면,127.6225222,36.28086944
충청북도,옥천군,안남면,127.6749667,36.35328611
충청북도,옥천군,안내면,127.664075,36.39153333
충청북도,옥천군,청성면,127.7619861,36.32473611
충청북도,옥천군,청산면,127.7940861,36.34346389
충청북도,옥천군,이원면,127.6216222,36.24327222
충청북도,옥천군,군서면,127.529575,36.27671944
충청북도,옥천군,군북면,127.5366222,36.32718056
충청북도,영동군,,127.7856111,36.17205833
충청북도,영동군,영동읍,127.7781194,36.16830833
충청북도,영동군,용산면,127.8316556,36.25676667
충청북도,영동군,황간면,127.9126861,36.22543889
충청북도,영동군,추풍령면,128.000875,36.21163333
충청북도,영동군,매곡면,127.9343306,36.18792222
충청북도,영동군,상촌면,127.9163972,36.14588611
충청북도,영동군,양강면,127.7531111,36.14947222
충청북도,영동군,용화면,127.7692972,36.01783056
충청북도,영동군,학산면,127.6870667,36.09643611
충청북도,영동군,양산면,127.6712222,36.11929722
충청북도,영동군,심천면,127.7234639,36.2352
충청북도,증평군,,127.5832889,36.78218056
충청북도,증평군,증평읍,127.5837083,36.78255556
충청북도,증평군,도안면,127.6150639,36.81044722
충청북도,진천군,,127.4376444,36.85253889
충청북도,진천군,진천읍,127.4434111,36.85201667
충청북도,진천군,덕산읍,127.5113972,36.91090556
충청북도,진천군,초평면,127.5285306,36.84304167
충청북도,진천군,문백면,127.4395556,36.78144167
충청북도,진천군,백곡면,127.3789528,36.88104722
충청북도,진천군,이월면,127.4306111,36.92266667
충청북도,진천군,광혜원면,127.4378,36.99051389
충청북도,괴산군,,127.7888306,36.81243056
충청북도,괴산군,괴산읍,127.7930778,36.80886667
충청북도,괴산군,감물면,127.8771083,36.83381111
충청북도,괴산군,장연면,127.9573861,36.82131389
충청북도,괴산군,연풍면,128.0028333,36.76356389
충청북도,괴산군,칠성면,127.8661889,36.78506111
충청북도,괴산군,문광면,127.7871972,36.78696389
충청북도,괴산군,청천면,127.7394861,36.65753889
충청북도,괴산군,청안면,127.6417972,36.76908889
충청북도,괴산군,사리면,127.6508556,36.81406667
충청북도,괴산군,소수면,127.7470667,36.85285278
충청북도,괴산군,불정면,127.8563778,36.86947222
충청북도,음성군,,127.6926222,36.93740556
충청북도,음성군,음성읍,127.6927778,36.93203611
충청북도,음성군,금왕읍,127.6002861,36.98924167
충청북도,음성군,소이면,127.7597306,36.92074167
충청북도,음성군,원남면,127.6510111,36.87258889
충청북도,음성군,맹동면,127.5649,36.92722222
충청북도,음성군,대소면,127.4854889,36.96910833
충청북도,음성군,삼성면,127.4972222,37.01548611
충청북도,음성군,생극면,127.6089778,37.03170556
충청북도,음성군,감곡면,127.6456667,37.10948333
충청북도,단양군,,128.3678417,36.98178056
충청북도,단양군,단양읍,128.3703556,36.98366389
충청북도,단양군,매포읍,128.3056111,37.02945833
충청북도,단양군,대강면,128.3543444,36.91941944
충청북도,단양군,가곡면,128.3876444,37.02555
충청북도,단양군,영춘면,128.4895972,37.07584444
충청북도,단양군,어상천면,128.3610194,37.09943056
충청북도,단양군,적성면,128.2951222,36.95785
충청북도,단양군,단성면,128.3256528,36.93425833
충청남도,,,127.4229556,36.32387222
충청남도,천안시동남구,,127.1524667,36.804125
충청남도,천안시동남구,목천읍,127.2368639,36.78215278
충청남도,천안시동남구,풍세면,127.1208222,36.71930556
충청남도,천안시동남구,광덕면,127.1133222,36.6958
충청남도,천안시동남구,북면,127.2753556,36.82458333
충청남도,천안시동남구,성남면,127.2390194,36.73955
충청남도,천안시동남구,수신면,127.2830639,36.72823889
충청남도,천안시동남구,병천면,127.3047306,36.76361389
충청남도,천안시동남구,동면,127.3464444,36.77330278
충청남도,천안시동남구,중앙동,127.1546972,36.79716667
충청남도,천안시동남구,문성동,127.1542556,36.81134722
충청남도,천안시동남구,원성1동,127.165,36.80891667
충청남도,천안시동남구,원성2동,127.162975,36.79856944
충청남도,천안시동남구,봉명동,127.1415528,36.80289444
충청남도,천안시동남구,일봉동,127.1440417,36.79811111
충청남도,천안시동남구,신방동,127.1223667,36.78515
충청남도,천안시동남구,청룡동,127.1602444,36.79270278
충청남도,천안시동남구,신안동,127.1597111,36.81555833
충청남도,천안시서북구,,127.1571972,36.87555833
충청남도,천안시서북구,성환읍,127.1364667,36.91540278
충청남도,천안시서북구,성거읍,127.2011889,36.87513333
충청남도,천안시서북구,직산읍,127.1526639,36.875825
충청남도,천안시서북구,입장면,127.2235194,36.90997778
충청남도,천안시서북구,성정1동,127.1450639,36.81218056
충청남도,천안시서북구,성정2동,127.1394861,36.82077778
충청남도,천안시서북구,쌍용1동,127.1326222,36.80115
충청남도,천안시서북구,쌍용2동,127.1252861,36.79337778
충청남도,천안시서북구,쌍용3동,127.1212639,36.80002778
충청남도,천안시서북구,백석동,127.1175778,36.81684444
충청남도,천안시서북구,불당1동,127.1137163,36.80593306
충청남도,천안시서북구,불당2동,127.1087009,36.817294
충청남도,천안시서북구,부성1동,127.1522345,36.8427561
충청남도,천안시서북구,부성2동,127.13792,36.837336
충청남도,공주시,,127.1211194,36.44361389
충청남도,공주시,유구읍,126.9525417,36.549925
충청남도,공주시,이인면,127.0653556,36.35903333
충청남도,공주시,탄천면,127.0322778,36.32710556
충청남도,공주시,계룡면,127.1437639,36.35738056
충청남도,공주시,반포면,127.2523333,36.39397778
충청남도,공주시,의당면,127.1433889,36.49660278
충청남도,공주시,정안면,127.1223667,36.60580278
충청남도,공주시,우성면,127.0518861,36.46800833
충청남도,공주시,사곡면,127.0275,36.499275
충청남도,공주시,신풍면,126.9576639,36.51178333
충청남도,공주시,중학동,127.1239528,36.44956111
충청남도,공주시,웅진동,127.1221306,36.45571389
충청남도,공주시,금학동,127.1215,36.43591389
충청남도,공주시,옥룡동,127.1393861,36.45455278
충청남도,공주시,신관동,127.1347778,36.46931667
충청남도,공주시,월송동,127.154963,36.471329
충청남도,보령시,,126.6148861,36.330575
충청남도,보령시,웅천읍,126.6032528,36.22878056
충청남도,보령시,주포면,126.5900083,36.41219167
충청남도,보령시,오천면,126.524575,36.43548056
충청남도,보령시,천북면,126.5293306,36.47583611
충청남도,보령시,청소면,126.5915333,36.44255556
충청남도,보령시,청라면,126.6756778,36.38753889
충청남도,보령시,남포면,126.6070333,36.301675
충청남도,보령시,주산면,126.6338083,36.19542222
충청남도,보령시,미산면,126.6784778,36.20756944
충청남도,보령시,성주면,126.6534111,36.33305556
충청남도,보령시,주교면,126.5713222,36.38795278
충청남도,보령시,대천1동,126.5989861,36.34900278
충청남도,보령시,대천2동,126.5918528,36.35031667
충청남도,보령시,대천3동,126.6076444,36.35173611
충청남도,보령시,대천4동,126.6029306,36.33754444
충청남도,보령시,대천5동,126.514,36.31222222
충청남도,아산시,,127.0046417,36.78710556
충청남도,아산시,염치읍,126.9785778,36.81390833
충청남도,아산시,배방읍,127.0669858,36.7799422
충청남도,아산시,송악면,127.0111333,36.72884722
충청남도,아산시,탕정면,127.0538222,36.79756389
충청남도,아산시,음봉면,127.014475,36.84685833
충청남도,아산시,둔포면,127.0398528,36.92685833
충청남도,아산시,영인면,126.9567556,36.85355278
충청남도,아산시,인주면,126.8867778,36.86611667
충청남도,아산시,선장면,126.8633333,36.78840278
충청남도,아산시,도고면,126.8796306,36.75466389
충청남도,아산시,신창면,126.9382194,36.8008
충청남도,아산시,온양1동,127.001575,36.78423889
충청남도,아산시,온양2동,127.0054639,36.77552222
충청남도,아산시,온양3동,127.0151972,36.78472222
충청남도,아산시,온양4동,126.9863444,36.78566389
충청남도,아산시,온양5동,126.9983,36.77256111
충청남도,아산시,온양6동,127.0177528,36.75807778
충청남도,서산시,,126.4521639,36.78209722
충청남도,서산시,대산읍,126.4363778,36.93676389
충청남도,서산시,인지면,126.4276444,36.75009167
충청남도,서산시,부석면,126.3955556,36.71205833
충청남도,서산시,팔봉면,126.3519,36.80903333
충청남도,서산시,지곡면,126.4389778,36.86064444
충청남도,서산시,성연면,126.4630222,36.83625278
충청남도,서산시,음암면,126.52,36.79712778
충청남도,서산시,운산면,126.5826778,36.80785
충청남도,서산시,해미면,126.546975,36.71083889
충청남도,서산시,고북면,126.5355861,36.66417778
충청남도,서산시,부춘동,126.4502194,36.78320556
충청남도,서산시,동문1동,126.4612,36.787025
충청남도,서산시,동문2동,126.4619111,36.77794444
충청남도,서산시,수석동,126.4693444,36.76844167
충청남도,서산시,석남동,126.4560111,36.76297778
충청남도,논산시,,127.1009111,36.18420278
충청남도,논산시,강경읍,127.0199556,36.1551
충청남도,논산시,연무읍,127.1011111,36.12221944
충청남도,논산시,성동면,127.0358083,36.20057778
충청남도,논산시,광석면,127.0820417,36.23996667
충청남도,논산시,노성면,127.1324,36.27520556
충청남도,논산시,상월면,127.1432417,36.29261667
충청남도,논산시,부적면,127.1301861,36.21314722
충청남도,논산시,연산면,127.2027667,36.21050833
충청남도,논산시,벌곡면,127.266975,36.20303056
충청남도,논산시,양촌면,127.2348,36.13557778
충청남도,논산시,가야곡면,127.1610194,36.13389444
충청남도,논산시,은진면,127.109075,36.164475
충청남도,논산시,채운면,127.0649083,36.17050556
충청남도,논산시,취암동,127.0892083,36.19634722
충청남도,논산시,부창동,127.0838889,36.19986111
충청남도,계룡시,,127.2509306,36.27183611
충청남도,계룡시,두마면,127.2749,36.26401667
충청남도,계룡시,엄사면,127.2420417,36.28563056
충청남도,계룡시,신도안면,127.242188,36.300467
충청남도,계룡시,금암동,127.2515333,36.27067222
충청남도,당진시,,126.6302528,36.89075
충청남도,당진시,합덕읍,126.7662083,36.80705278
충청남도,당진시,송악읍,126.6901643,36.9030195
충청남도,당진시,고대면,126.5989528,36.92314444
충청남도,당진시,석문면,126.5929417,36.97906667
충청남도,당진시,대호지면,126.5062639,36.89718333
충청남도,당진시,정미면,126.5702861,36.87959722
충청남도,당진시,면천면,126.6691,36.81461389
충청남도,당진시,순성면,126.7153889,36.84098333
충청남도,당진시,우강면,126.7898528,36.810575
충청남도,당진시,신평면,126.7755222,36.88246944
충청남도,당진시,송산면,126.6810444,36.92961111
충청남도,당진시,당진1동,126.6282417,36.88700556
충청남도,당진시,당진2동,126.6282417,36.88700556
충청남도,당진시,당진3동,126.6282417,36.88700556
충청남도,금산군,,127.4903083,36.10586944
충청남도,금산군,금산읍,127.4926306,36.10428889
충청남도,금산군,금성면,127.4559111,36.12787778
충청남도,금산군,제원면,127.5482194,36.10958889
충청남도,금산군,부리면,127.5571889,36.05775556
충청남도,금산군,군북면,127.5298667,36.16597222
충청남도,금산군,남일면,127.506675,36.03993056
충청남도,금산군,남이면,127.4388444,36.042375
충청남도,금산군,진산면,127.3724,36.14132778
충청남도,금산군,복수면,127.4004417,36.16347778
충청남도,금산군,추부면,127.4781778,36.19191111
충청남도,부여군,,126.9118639,36.27282222
충청남도,부여군,부여읍,126.9132667,36.27268333
충청남도,부여군,규암면,126.8862556,36.27236111
충청남도,부여군,은산면,126.8563222,36.30740556
충청남도,부여군,외산면,126.7062556,36.30139722
충청남도,부여군,내산면,126.7826444,36.27188056
충청남도,부여군,구룡면,126.8150639,36.24974444
충청남도,부여군,홍산면,126.762375,36.21380278
충청남도,부여군,옥산면,126.7355556,36.18855
충청남도,부여군,남면,126.8083556,36.20921111
충청남도,부여군,충화면,126.8236667,36.17891111
충청남도,부여군,양화면,126.8832194,36.13241389
충청남도,부여군,임천면,126.8969111,36.18819444
충청남도,부여군,장암면,126.8886417,36.24099167
충청남도,부여군,세도면,126.9505222,36.16702222
충청남도,부여군,석성면,127.0044667,36.25026111
충청남도,부여군,초촌면,127.0221972,36.26105
충청남도,서천군,,126.6938889,36.07740556
충청남도,서천군,장항읍,126.7023528,36.00764444
충청남도,서천군,서천읍,126.6917889,36.07473056
충청남도,서천군,마서면,126.708775,36.058925
충청남도,서천군,화양면,126.7839778,36.03478333
충청남도,서천군,기산면,126.7642889,36.07169722
충청남도,서천군,한산면,126.8041972,36.08335556
충청남도,서천군,마산면,126.7927861,36.11439444
충청남도,서천군,시초면,126.7549667,36.11889722
충청남도,서천군,문산면,126.7542972,36.13935278
충청남도,서천군,판교면,126.6912,36.15485
충청남도,서천군,종천면,126.6721306,36.094575
충청남도,서천군,비인면,126.6037,36.139325
충청남도,서천군,서면,126.5516556,36.14995833
충청남도,청양군,,126.8042556,36.45626944
충청남도,청양군,청양읍,126.8088556,36.45062778
충청남도,청양군,운곡면,126.8467222,36.52095833
충청남도,청양군,대치면,126.8341972,36.44152222
충청남도,청양군,정산면,126.9472222,36.41195556
충청남도,청양군,목면,127.0059972,36.41606944
충청남도,청양군,청남면,126.9542972,36.34944167
충청남도,청양군,장평면,126.8951972,36.33895833
충청남도,청양군,남양면,126.7781333,36.39828611
충청남도,청양군,화성면,126.7193778,36.42436667
충청남도,청양군,비봉면,126.7886194,36.51650556
충청남도,홍성군,,126.6629083,36.59836111
충청남도,홍성군,홍성읍,126.6642889,36.59855278
충청남도,홍성군,광천읍,126.6269667,36.501625
충청남도,홍성군,홍북읍,126.6937972,36.64713889
충청남도,홍성군,금마면,126.7348111,36.60901111
충청남도,홍성군,홍동면,126.6901306,36.55618611
충청남도,홍성군,장곡면,126.693375,36.50226944
충청남도,홍성군,은하면,126.5925306,36.52901111
충청남도,홍성군,결성면,126.5486889,36.52138056
충청남도,홍성군,서부면,126.5193528,36.57744167
충청남도,홍성군,갈산면,126.5521083,36.60229722
충청남도,홍성군,구항면,126.6129,36.58484722
충청남도,예산군,,126.850875,36.67980556
충청남도,예산군,예산읍,126.8482667,36.67581944
충청남도,예산군,삽교읍,126.7414444,36.68503889
충청남도,예산군,대술면,126.8941889,36.65474167
충청남도,예산군,신양면,126.8705556,36.59861389
충청남도,예산군,광시면,126.7753,36.54597778
충청남도,예산군,대흥면,126.7904222,36.603875
충청남도,예산군,응봉면,126.7632417,36.65580278
충청남도,예산군,덕산면,126.6676528,36.69866667
충청남도,예산군,봉산면,126.6837972,36.745825
충청남도,예산군,고덕면,126.726344,36.755959
충청남도,예산군,신암면,126.8282333,36.73168611
충청남도,예산군,오가면,126.7997639,36.68420556
충청남도,태안군,,126.299975,36.74266667
충청남도,태안군,태안읍,126.2983333,36.75471389
충청남도,태안군,안면읍,126.3465,36.51758889
충청남도,태안군,고남면,126.4112222,36.41749167
충청남도,태안군,남면,126.3004889,36.66902222
충청남도,태안군,근흥면,126.2300639,36.71077778
충청남도,태안군,소원면,126.1993111,36.75962222
충청남도,태안군,원북면,126.2591972,36.82063056
충청남도,태안군,이원면,126.2826306,36.86687778
전라북도,,,127.1110528,35.817275
전라북도,전주시완산구,,127.1219194,35.80918889
전라북도,전주시완산구,중앙동,127.1427111,35.82053889
전라북도,전주시완산구,풍남동,127.1501861,35.81402778
전라북도,전주시완산구,노송동,127.1604417,35.82142778
전라북도,전주시완산구,완산동,127.1369444,35.80618889
전라북도,전주시완산구,동서학동,127.1543306,35.80651944
전라북도,전주시완산구,서서학동,127.1507083,35.80277778
전라북도,전주시완산구,중화산1동,127.1269111,35.81161111
전라북도,전주시완산구,중화산2동,127.1184222,35.81864722
전라북도,전주시완산구,서신동,127.1175778,35.82784722
전라북도,전주시완산구,평화1동,127.1425556,35.79509167
전라북도,전주시완산구,평화2동,127.1366667,35.78388889
전라북도,전주시완산구,삼천1동,127.124,35.79771667
전라북도,전주시완산구,삼천2동,127.1244444,35.79337222
전라북도,전주시완산구,삼천3동,127.1164194,35.79391944
전라북도,전주시완산구,효자1동,127.1321222,35.80286944
전라북도,전주시완산구,효자2동,127.1216972,35.80393333
전라북도,전주시완산구,효자3동,127.1123861,35.80358056
전라북도,전주시완산구,효자4동,127.097882,35.803936
전라북도,전주시완산구,효자5동,127.1123861,35.80968889
전라북도,전주시덕진구,,127.1364194,35.82638611
전라북도,전주시덕진구,진북동,127.1335306,35.82496667
전라북도,전주시덕진구,인후1동,127.158775,35.83446389
전라북도,전주시덕진구,인후2동,127.1483333,35.83691944
전라북도,전주시덕진구,인후3동,127.1633972,35.82505833
전라북도,전주시덕진구,덕진동,127.1227778,35.84236667
전라북도,전주시덕진구,금암1동,127.1352194,35.83440556
전라북도,전주시덕진구,금암2동,127.1451778,35.83561667
전라북도,전주시덕진구,팔복동,127.1083556,35.85064444
전라북도,전주시덕진구,우아1동,127.1616556,35.84687222
전라북도,전주시덕진구,우아2동,127.1691333,35.83476111
전라북도,전주시덕진구,호성동,127.1517556,35.86064722
전라북도,전주시덕진구,송천1동,127.1229417,35.85416667
전라북도,전주시덕진구,송천2동,127.1220417,35.85805278
전라북도,전주시덕진구,조촌동,127.0782528,35.87216667
전라북도,전주시덕진구,여의동,127.072262,35.8710518
전라북도,전주시덕진구,혁신동,127.061448,35.837433
전라북도,군산시,,126.7388444,35.96464167
전라북도,군산시,옥구읍,126.6872639,35.919975
전라북도,군산시,옥산면,126.7504222,35.93651667
전라북도,군산시,회현면,126.759,35.91011667
전라북도,군산시,임피면,126.8525972,35.97950556
전라북도,군산시,서수면,126.8778417,35.98029722
전라북도,군산시,대야면,126.8137417,35.94361667
전라북도,군산시,개정면,126.7985306,35.955425
전라북도,군산시,성산면,126.7881333,35.98668611
전라북도,군산시,나포면,126.8352667,36.02456667
전라북도,군산시,옥도면,125.9790528,36.11658056
전라북도,군산시,옥서면,126.6470556,35.92144167
전라북도,군산시,해신동,126.709075,35.98676389
전라북도,군산시,월명동,126.7117639,35.98739722
전라북도,군산시,신풍동,126.7028333,35.96992222
전라북도,군산시,삼학동,126.7134306,35.97223611
전라북도,군산시,중앙동,126.7205778,35.98259167
전라북도,군산시,흥남동,126.7187417,35.97253611
전라북도,군산시,조촌동,126.7401306,35.97009167
전라북도,군산시,경암동,126.7319333,35.97663611
전라북도,군산시,구암동,126.7461194,35.98274444
전라북도,군산시,개정동,126.7565194,35.96144722
전라북도,군산시,수송동,126.7158222,35.96249167
전라북도,군산시,나운1동,126.6968639,35.96380278
전라북도,군산시,나운2동,126.7017556,35.96191944
전라북도,군산시,나운3동,126.6913556,35.955825
전라북도,군산시,소룡동,126.6813083,35.97135
전라북도,군산시,미성동,126.658775,35.95636389
전라북도,익산시,,126.9598528,35.945275
전라북도,익산시,함열읍,126.9666889,36.07165833
전라북도,익산시,오산면,126.918275,35.93573333
전라북도,익산시,황등면,126.9470556,36.00146389
전라북도,익산시,함라면,126.9124889,36.05703333
